loan_id,borrower_id,loan_amount,loan_term,loan_purpose,credit_score,annual_income,interest_rate,debt_to_income_ratio,employment_length,home_ownership,state,num_credit_lines,total_credit_limit,credit_utilization,delinquencies_last_2yrs,months_since_last_delinquency,application_year_month,default
LOAN_011385,BORR_006296,11201,60,home_improvement,707,57800,18.62,16.25,1.7102266546725609,RENT,TN,11,26003,14.03,2,83.44917340921698,2025-04,0
LOAN_011386,BORR_010203,10947,36,major_purchase,716,31435,16.79,37.09,7.138335607080183,RENT,ME,11,23868,25.23,0,,2025-02,0
LOAN_011388,BORR_014770,40000,36,debt_consolidation,754,74488,11.98,42.69,16.01825027144454,RENT,SC,7,57153,41.6,0,58.3667660822088,2023-10,0
LOAN_011389,BORR_003917,21858,36,major_purchase,732,20734,13.93,45.0,3.521961729538274,RENT,TN,8,9151,26.46,1,,2025-01,0
LOAN_011390,BORR_014704,20719,36,debt_consolidation,726,55689,17.67,33.18,0.09213524598947177,MORTGAGE,TX,12,41856,35.59,0,,2023-12,0
LOAN_011392,BORR_003024,20411,36,home_improvement,672,53535,19.88,16.24,0.337672295672467,RENT,FL,12,24338,41.48,0,106.59364407728272,2024-11,0
LOAN_011394,BORR_000212,8696,60,debt_consolidation,618,89577,23.44,6.91,0.581394701428297,MORTGAGE,PA,8,56924,34.49,0,,2025-03,0
LOAN_011395,BORR_014613,13640,36,credit_card,673,41220,19.83,20.32,,RENT,WY,6,24764,36.61,1,,2023-08,0
LOAN_011396,BORR_011196,11360,36,moving,638,45330,24.91,12.48,9.469267478160168,RENT,CO,11,26667,20.37,4,,2024-01,0
LOAN_011397,BORR_002419,9737,36,home_improvement,647,30504,24.03,34.7,9.076739978775208,RENT,MA,7,21476,22.9,0,,2023-05,0
LOAN_011398,BORR_017461,21842,36,small_business,678,44812,20.86,29.91,2.175624941771285,RENT,DE,11,24281,15.31,0,29.683474425432628,2025-02,0
LOAN_011399,BORR_003193,11875,36,debt_consolidation,719,59106,16.66,19.75,,MORTGAGE,ID,10,41425,22.63,0,107.71780793560602,2023-09,0
LOAN_011400,BORR_007551,16933,60,debt_consolidation,695,49041,17.63,30.36,12.005399566811516,MORTGAGE,ID,6,24373,43.66,0,47.38573427372841,2024-12,1
LOAN_011401,BORR_006526,17004,36,home_improvement,722,67925,13.32,14.6,2.0020827948996707,RENT,ID,6,51429,13.06,3,32.83057326686789,2025-03,0
LOAN_011402,BORR_000166,11674,36,car,743,48441,16.72,31.82,6.722042891319528,MORTGAGE,SD,13,31318,21.47,1,,2023-02,0
LOAN_011403,BORR_001110,6453,36,debt_consolidation,654,70453,22.45,11.1,0.3127255041184369,RENT,OH,11,52125,41.45,0,45.301382757965605,2025-11,0
LOAN_011405,BORR_000233,17398,60,moving,668,44571,18.78,29.45,5.001778549742088,RENT,WV,10,27233,25.95,0,,2023-01,0
LOAN_011408,BORR_014839,20043,36,credit_card,588,33566,25.68,35.57,,RENT,WI,13,17077,27.53,0,,2025-07,0
LOAN_011409,BORR_000209,10129,60,medical,721,42568,15.24,27.87,5.312236926848362,MORTGAGE,MO,16,21141,11.46,0,,2024-02,0
LOAN_011412,BORR_015949,16901,36,car,836,51419,5.28,24.2,21.557136918537438,MORTGAGE,MT,12,30028,31.42,0,,2024-07,0
LOAN_011414,BORR_009597,22019,60,other,705,71334,15.93,16.78,2.2724147339633998,MORTGAGE,IA,7,52722,44.28,0,28.991335831983072,2024-03,0
LOAN_011415,BORR_007505,10649,36,credit_card,670,51951,21.25,23.82,7.58661181695579,RENT,MN,9,39711,46.2,0,56.65770760519189,2023-04,0
LOAN_011417,BORR_004598,12866,60,credit_card,647,93784,22.22,23.87,7.29553226239049,RENT,TX,7,57066,31.91,0,,2023-01,0
LOAN_011419,BORR_010926,16070,36,credit_card,638,45767,20.55,13.04,0.697327214979123,RENT,NY,10,34477,21.55,0,,2023-08,0
LOAN_011420,BORR_009014,7578,36,credit_card,642,81295,24.21,12.37,1.9334928729044918,RENT,MO,12,49744,37.87,0,,2023-08,0
LOAN_011421,BORR_000834,26665,60,vacation,687,21688,17.22,45.0,1.8809926601741436,RENT,ME,12,16877,25.26,0,24.412028721998915,2023-06,0
LOAN_011423,BORR_006074,26280,60,small_business,780,34961,10.38,38.49,1.8751999003858701,RENT,ME,6,21298,38.26,0,82.6967993287048,2023-07,0
LOAN_011424,BORR_010633,7392,60,moving,755,37381,12.27,16.03,8.040173869689832,RENT,LA,5,19718,23.66,1,35.824464532021004,2024-10,0
LOAN_011426,BORR_007810,22917,36,major_purchase,600,20000,26.0,45.0,2.7624122796003316,RENT,TN,9,11198,42.28,0,,2023-02,0
LOAN_011428,BORR_008606,8115,60,home_improvement,690,46005,17.9,15.57,2.330596475933554,MORTGAGE,VT,4,26156,32.18,0,97.27875757051731,2023-10,0
LOAN_011430,BORR_007957,8901,36,medical,703,44713,15.44,10.06,5.689256892575443,OTHER,LA,11,19531,26.09,0,,2023-01,0
LOAN_011431,BORR_009659,13234,36,home_improvement,638,52549,22.71,31.5,5.393538995697891,RENT,WI,9,35478,60.62,0,19.190974691438065,2023-01,0
LOAN_011432,BORR_004552,10190,36,debt_consolidation,833,89227,5.0,18.24,,RENT,OH,13,65550,21.33,0,62.335957839767,2023-07,0
LOAN_011433,BORR_009375,19513,36,car,731,41981,16.0,31.66,1.1845975803520528,RENT,GA,9,30875,24.06,0,66.57349537290317,2025-12,0
LOAN_011434,BORR_001387,14962,36,credit_card,643,22258,22.79,44.55,8.109609300820452,RENT,CA,12,14414,8.68,0,,2024-02,0
LOAN_011436,BORR_003609,7335,36,debt_consolidation,615,54086,24.56,12.34,2.9625881145599555,OTHER,TN,5,27617,19.82,0,,2025-02,0
LOAN_011437,BORR_002581,15071,36,home_improvement,782,41553,13.21,30.17,1.6993837043558986,MORTGAGE,NY,13,29164,55.78,0,,2023-12,0
LOAN_011438,BORR_015393,13985,60,debt_consolidation,759,60108,11.91,15.57,,RENT,CA,7,45348,28.29,0,118.58814422587152,2024-03,0
LOAN_011439,BORR_013321,9186,60,home_improvement,823,48710,8.59,16.35,,MORTGAGE,FL,13,24650,11.68,0,47.23051978300477,2024-12,0
LOAN_011440,BORR_000523,7959,60,home_improvement,715,28926,16.01,23.52,,OTHER,CA,10,18655,24.2,0,,2023-12,0
LOAN_011441,BORR_013511,12789,36,medical,654,63681,19.78,17.58,,RENT,NH,14,31007,40.26,0,,2023-06,0
LOAN_011442,BORR_005259,11550,36,home_improvement,622,23987,22.71,42.1,1.06021246768512,MORTGAGE,AR,10,13521,12.2,0,,2023-02,0
LOAN_011443,BORR_016794,24099,36,credit_card,778,27508,11.19,45.0,2.000176604190242,MORTGAGE,AL,12,14905,16.3,0,109.58025590421722,2025-04,0
LOAN_011444,BORR_012817,20188,60,home_improvement,698,92306,19.37,21.91,13.697708817227653,MORTGAGE,UT,12,66194,21.84,0,43.875671563779676,2025-01,0
LOAN_011445,BORR_001078,9479,36,small_business,584,50428,28.0,14.9,1.7929318917727397,RENT,MD,11,35883,66.17,0,,2025-09,0
LOAN_011446,BORR_005460,11749,36,car,657,58213,23.45,16.16,1.5024167648238451,RENT,NH,5,45070,21.58,0,,2025-12,0
LOAN_011450,BORR_011524,12940,36,credit_card,730,43710,15.26,14.67,1.8350693771792654,MORTGAGE,WI,6,28276,56.25,0,76.37269023838708,2023-02,0
LOAN_011451,BORR_002381,14466,36,credit_card,801,32098,7.92,27.64,1.2223318908314287,RENT,WY,12,17247,48.99,0,114.44300714230593,2023-08,0
LOAN_011453,BORR_009712,7668,60,credit_card,698,41051,18.52,22.13,,MORTGAGE,CT,10,23581,36.68,1,,2025-08,0
LOAN_011454,BORR_011485,21069,60,debt_consolidation,848,29212,5.0,32.49,0.4816281095493684,MORTGAGE,PA,8,21459,14.94,0,,2024-04,0
LOAN_011455,BORR_004404,7739,36,debt_consolidation,650,65338,20.67,15.24,,RENT,OK,7,39840,25.69,0,,2024-10,1
LOAN_011457,BORR_006067,19621,36,car,676,65103,15.8,28.14,3.376017617005428,RENT,AK,6,41124,29.72,2,,2024-03,0
LOAN_011458,BORR_004452,10967,60,medical,641,20000,19.7,20.84,,RENT,DE,9,12585,2.97,0,,2024-04,0
LOAN_011459,BORR_013657,8978,36,credit_card,656,39404,19.57,28.9,3.3174761113764384,MORTGAGE,LA,9,26574,8.13,0,,2024-12,0
LOAN_011461,BORR_006809,6400,36,debt_consolidation,586,43431,27.66,17.45,,RENT,SC,8,26196,25.19,1,117.51473641613356,2025-04,0
LOAN_011462,BORR_017824,10686,36,debt_consolidation,723,24798,16.41,29.0,2.079664455885302,MORTGAGE,OK,6,11820,55.4,0,102.7052342644963,2023-11,0
LOAN_011464,BORR_009687,24882,60,small_business,696,28360,16.28,45.0,3.7876115116324103,RENT,OK,13,17211,12.31,0,,2023-09,0
LOAN_011468,BORR_012894,4331,60,medical,712,131396,14.87,19.34,8.086881972820274,MORTGAGE,MT,15,55990,37.47,0,,2024-05,0
LOAN_011469,BORR_012601,10456,36,moving,686,33920,18.96,11.92,3.42360584519343,OTHER,MS,7,25261,16.95,0,,2023-02,0
LOAN_011471,BORR_005637,13953,36,debt_consolidation,720,80619,14.11,19.07,,RENT,OR,7,54174,18.46,0,2.377190926942808,2024-10,0
LOAN_011472,BORR_008122,19690,36,credit_card,644,29328,20.95,31.26,,OWN,IA,16,16493,25.35,0,,2024-11,0
LOAN_011473,BORR_008196,22947,60,small_business,722,99438,12.86,22.42,8.805613383763035,MORTGAGE,VT,6,53346,7.92,0,,2024-07,0
LOAN_011475,BORR_008619,9650,36,major_purchase,727,39658,14.4,32.92,,MORTGAGE,MA,14,16993,43.39,0,52.265313830621025,2023-03,0
LOAN_011476,BORR_009239,22071,36,car,624,20000,24.25,45.0,5.090952680078432,RENT,MI,9,9038,8.56,0,,2025-05,0
LOAN_011479,BORR_015699,22400,60,credit_card,638,36484,22.97,42.66,0.48081604378924087,RENT,CO,9,25183,12.62,0,,2024-11,1
LOAN_011480,BORR_013420,8992,36,vacation,645,99208,23.03,6.84,4.956538162640842,RENT,NH,8,53006,12.72,0,,2023-12,0
LOAN_011481,BORR_009823,9267,36,credit_card,708,74369,15.66,26.99,12.22567090789386,RENT,NE,11,52395,46.39,0,,2023-07,0
LOAN_011483,BORR_012977,6872,60,debt_consolidation,768,36269,12.77,27.66,5.606977793298565,MORTGAGE,GA,7,26541,40.54,0,56.04826411725361,2025-02,0
LOAN_011485,BORR_014200,14620,36,debt_consolidation,606,55124,25.51,33.77,,RENT,HI,8,36147,55.9,0,,2024-07,0
LOAN_011487,BORR_007930,12662,60,major_purchase,745,73063,13.72,12.05,1.7497196405640136,RENT,MS,13,40686,72.14,0,,2025-11,0
LOAN_011489,BORR_010691,12856,36,debt_consolidation,659,48077,20.81,25.1,,RENT,VT,9,27558,27.88,0,,2025-02,0
LOAN_011490,BORR_005847,27507,60,moving,658,132020,20.45,19.01,,RENT,WV,12,102457,30.21,0,,2024-06,0
LOAN_011491,BORR_001313,13947,36,credit_card,748,48542,13.44,23.51,,MORTGAGE,ID,12,27642,12.24,0,,2023-03,0
LOAN_011493,BORR_010519,37010,60,medical,699,65376,17.56,42.1,1.5344959103662916,RENT,VA,6,40123,26.1,0,,2024-03,0
LOAN_011495,BORR_009095,18149,60,credit_card,762,75355,13.82,27.76,11.401532578762057,RENT,MN,8,44793,39.14,0,,2024-08,0
LOAN_011498,BORR_015409,8498,36,home_improvement,753,32322,13.85,28.9,16.357853710831318,RENT,UT,10,20522,61.36,0,79.2381394323276,2025-05,0
LOAN_011501,BORR_003072,7928,60,medical,744,195439,13.17,19.77,,OWN,CO,11,119571,12.72,0,48.388251701306466,2023-11,0
LOAN_011502,BORR_007373,4613,36,car,614,49237,24.67,14.83,9.288981772164162,MORTGAGE,AR,10,26604,36.22,0,,2025-07,0
LOAN_011503,BORR_016529,16378,36,car,722,34754,16.75,30.11,3.3183200180883765,MORTGAGE,AZ,11,20578,16.21,0,,2023-11,0
LOAN_011504,BORR_014055,9716,36,other,729,143445,13.54,5.68,,RENT,MS,12,79693,18.48,0,,2023-05,0
LOAN_011505,BORR_012508,11663,60,major_purchase,706,38551,18.58,34.28,30.080925142631777,MORTGAGE,CT,18,22603,57.01,0,46.72260886789053,2024-01,0
LOAN_011506,BORR_000269,12522,60,small_business,770,38023,9.7,30.78,4.048630210603653,RENT,KY,8,26549,25.89,0,,2024-07,0
LOAN_011507,BORR_011291,6419,60,debt_consolidation,654,43049,21.16,20.68,0.04360164922245163,OWN,AK,11,24702,15.43,0,19.673355340874974,2023-04,0
LOAN_011508,BORR_011412,10976,60,home_improvement,802,42928,8.92,9.31,0.8340708978830493,RENT,KY,11,31949,33.88,0,96.01837338571742,2025-04,0
LOAN_011509,BORR_010555,5467,36,credit_card,668,96600,18.12,3.53,0.6824773276826284,RENT,AR,8,44726,5.2,0,,2025-10,0
LOAN_011510,BORR_014318,10616,36,major_purchase,689,53648,18.18,9.98,2.4181611955633264,MORTGAGE,HI,15,26994,20.69,0,,2023-11,0
LOAN_011513,BORR_016165,7526,36,debt_consolidation,728,22399,17.27,16.42,5.189359797526222,RENT,MD,10,10284,9.36,0,,2025-11,1
LOAN_011515,BORR_011039,29266,36,vacation,580,54688,28.0,30.5,2.5205415049225612,RENT,NE,6,29979,23.26,0,,2024-03,0
LOAN_011516,BORR_011235,10672,36,credit_card,697,45021,18.29,16.68,6.869634423572747,RENT,WI,7,23696,43.38,0,,2024-03,0
LOAN_011517,BORR_017651,6155,36,major_purchase,730,23452,15.76,25.2,39.64988112270247,RENT,IL,13,12545,51.2,0,105.87034404505208,2024-08,0
LOAN_011518,BORR_008306,5362,60,credit_card,733,23221,14.35,25.47,1.1895158960154806,MORTGAGE,MI,9,12222,28.11,0,,2023-10,0
LOAN_011523,BORR_008794,18286,60,debt_consolidation,645,63060,21.25,11.26,1.640240605382362,RENT,CA,10,44060,31.09,0,,2023-04,0
LOAN_011525,BORR_002607,3567,36,debt_consolidation,700,57752,16.8,14.92,11.524719105020846,MORTGAGE,AZ,10,38522,39.93,1,96.68679368729369,2025-09,0
LOAN_011527,BORR_006434,6448,60,other,737,44627,15.52,14.96,2.0406625532216984,MORTGAGE,TX,10,26770,4.57,0,24.470834892889194,2023-12,0
LOAN_011528,BORR_005111,40000,36,debt_consolidation,640,60701,22.54,45.0,39.96077214683409,OWN,IA,14,35646,21.89,0,33.395761209846725,2023-05,0
LOAN_011529,BORR_003538,9105,36,credit_card,605,200000,23.81,21.6,4.78484507585774,RENT,AL,11,107468,40.07,0,,2023-12,0
LOAN_011530,BORR_002466,9295,36,credit_card,661,37853,21.67,16.64,14.034779530433743,RENT,CA,10,25510,58.36,0,,2024-04,0
LOAN_011531,BORR_014760,10235,36,medical,668,42983,20.58,19.91,7.446184418732244,MORTGAGE,ID,9,27834,43.15,0,99.75470687307987,2023-11,0
LOAN_011533,BORR_007037,6731,60,car,751,85878,13.47,21.24,0.6608267913652728,RENT,LA,10,52414,20.6,1,,2025-01,0
LOAN_011534,BORR_008203,8583,60,debt_consolidation,668,45460,19.62,26.37,7.686723561608915,MORTGAGE,NJ,10,31643,24.66,0,,2025-10,0
LOAN_011535,BORR_007475,21316,36,small_business,740,34208,13.27,41.72,1.331215920199741,RENT,NE,8,19223,49.8,0,,2024-05,0
LOAN_011537,BORR_010051,7687,36,debt_consolidation,725,30541,16.46,25.65,1.0580956566244943,MORTGAGE,WI,11,21305,14.97,0,62.90027967830196,2024-11,0
LOAN_011538,BORR_013676,15784,36,moving,652,51127,20.69,19.35,4.456415811097546,MORTGAGE,NY,12,26272,17.86,0,,2023-08,0
LOAN_011540,BORR_004123,17172,36,home_improvement,804,69180,9.87,20.38,,MORTGAGE,DE,7,33159,52.07,0,,2023-08,0
LOAN_011541,BORR_006563,8529,36,debt_consolidation,781,36568,11.48,31.63,,RENT,MO,10,23912,34.35,0,70.05351063542798,2025-05,0
LOAN_011542,BORR_001771,19255,36,home_improvement,834,36454,6.82,27.78,0.03996526802394579,RENT,IN,9,23543,47.91,0,60.44056841834278,2025-03,0
LOAN_011543,BORR_001109,12498,36,small_business,675,29789,20.86,35.41,8.374856058636288,MORTGAGE,LA,13,19702,4.64,0,7.62003154421374,2023-04,0
LOAN_011544,BORR_002655,10444,60,medical,673,27012,19.49,28.21,1.8819989158162187,RENT,ND,14,16723,60.62,0,84.2355894910887,2024-04,0
LOAN_011545,BORR_014329,13112,60,credit_card,738,42366,12.94,31.57,,RENT,AK,9,33038,43.29,0,,2023-05,1
LOAN_011546,BORR_007230,27507,36,moving,633,30116,20.39,44.74,7.225353162430059,RENT,UT,12,20334,27.76,0,,2024-10,0
LOAN_011547,BORR_015414,12743,36,credit_card,706,49735,14.28,26.08,3.1620806438528466,MORTGAGE,ID,11,32364,62.69,0,7.6516666940163995,2024-04,0
LOAN_011548,BORR_006212,15405,60,debt_consolidation,654,75051,22.18,10.18,2.75687509834398,RENT,AL,6,38545,64.27,0,,2025-09,1
LOAN_011550,BORR_006266,14004,36,credit_card,654,40371,23.72,17.16,0.8876021927800548,RENT,NJ,9,29469,34.48,0,1.2480889442643002,2023-11,0
LOAN_011551,BORR_005095,24563,60,credit_card,727,43394,15.95,28.82,1.0743801057069913,MORTGAGE,ID,8,29367,6.13,0,,2023-10,0
LOAN_011553,BORR_014022,6767,36,credit_card,716,30588,16.96,11.63,0.26772950158733255,RENT,TN,5,18409,21.9,1,,2025-09,0
LOAN_011554,BORR_007918,17576,36,moving,764,29826,13.56,43.56,1.61526292963367,MORTGAGE,UT,7,16604,31.0,0,,2025-02,0
LOAN_011555,BORR_014636,29914,36,small_business,740,26977,14.29,45.0,7.822152386791287,RENT,KY,9,15268,22.19,0,54.951298667285656,2023-01,0
LOAN_011556,BORR_007096,11891,60,debt_consolidation,772,53301,12.62,12.64,0.19557060238911156,OWN,MN,18,32408,30.36,0,,2023-07,0
LOAN_011557,BORR_001737,20482,60,debt_consolidation,735,50223,16.44,19.71,,RENT,TX,13,26047,32.5,0,,2023-09,0
LOAN_011558,BORR_014672,3352,60,debt_consolidation,686,22594,21.39,28.96,3.1121332948244245,MORTGAGE,NE,7,17521,34.09,0,,2024-04,1
LOAN_011559,BORR_009912,8241,36,credit_card,807,20000,8.95,31.7,1.761664413176225,MORTGAGE,NE,10,15306,27.91,0,,2023-10,0
LOAN_011561,BORR_010543,19567,36,car,674,79715,21.36,13.35,3.3783516231583297,RENT,CO,9,51487,27.6,0,,2023-09,0
LOAN_011563,BORR_009492,33533,36,car,693,20000,20.26,45.0,2.4951429218049146,RENT,MT,8,8506,29.57,0,,2023-12,1
LOAN_011564,BORR_007354,7666,60,other,580,51413,28.0,7.37,1.3284951879651103,RENT,NC,12,26100,25.84,0,,2024-01,0
LOAN_011570,BORR_016809,25895,36,medical,607,54713,25.38,31.77,2.18623368095977,MORTGAGE,CT,15,32452,12.56,0,,2024-09,0
LOAN_011571,BORR_000058,10349,36,moving,654,20000,18.95,28.56,,MORTGAGE,UT,15,10721,1.95,0,,2025-11,1
LOAN_011572,BORR_012590,17094,36,credit_card,696,49369,17.2,33.46,0.45887026855922375,OWN,MD,10,34065,27.12,0,,2023-05,0
LOAN_011573,BORR_011477,10473,36,credit_card,727,59628,15.15,25.07,10.001807231694182,RENT,IN,6,26304,10.67,0,,2023-01,0
LOAN_011574,BORR_006405,16569,36,home_improvement,768,63495,12.88,15.26,12.794841264090488,RENT,KY,8,36521,12.2,0,,2025-12,0
LOAN_011575,BORR_008483,19387,36,medical,681,20000,19.15,45.0,1.6430415202697097,MORTGAGE,NC,12,12769,33.49,1,,2023-01,0
LOAN_011576,BORR_002179,9518,36,home_improvement,712,50398,17.28,27.47,2.510337813085919,RENT,NM,15,22587,2.35,0,8.563179621922783,2025-03,0
LOAN_011577,BORR_011468,8667,36,debt_consolidation,707,40931,14.2,24.02,3.450195558154308,RENT,NV,7,23996,3.31,0,20.993581104228102,2023-12,0
LOAN_011579,BORR_001690,10807,36,home_improvement,774,66206,11.69,25.4,2.565038824792082,OWN,MD,10,43386,8.04,0,,2023-09,0
LOAN_011580,BORR_001649,4856,36,major_purchase,764,88868,11.77,23.08,0.422646731623279,MORTGAGE,IN,12,61958,30.33,0,,2023-01,0
LOAN_011581,BORR_002636,15795,36,medical,631,44336,21.03,14.14,0.5923884620494688,OTHER,CA,6,20315,36.25,0,,2023-01,1
LOAN_011582,BORR_000510,16168,60,major_purchase,733,48547,15.28,17.85,2.162781961503501,MORTGAGE,PA,5,34847,30.53,0,84.66221115358154,2024-07,0
LOAN_011584,BORR_013390,20322,60,small_business,740,70514,15.95,34.2,5.850971761427875,RENT,SD,11,53683,18.95,0,,2023-11,0
LOAN_011586,BORR_000395,15742,60,credit_card,633,27703,23.34,24.87,4.9388892583879,MORTGAGE,NH,6,13558,22.13,0,116.67087009047059,2024-12,0
LOAN_011587,BORR_017809,11800,60,car,641,35912,27.16,29.54,1.5076557671547168,MORTGAGE,NC,13,24974,22.56,0,,2023-08,0
LOAN_011588,BORR_014911,15725,36,credit_card,703,27203,17.72,34.78,0.7996474012820188,OWN,WI,7,13718,18.81,0,72.02152519901206,2023-06,0
LOAN_011589,BORR_008339,14165,36,debt_consolidation,593,29469,26.92,31.72,6.419229072006246,RENT,UT,16,13228,18.28,0,,2024-06,0
LOAN_011590,BORR_012254,20721,60,major_purchase,764,64908,14.25,35.09,5.169681073145805,MORTGAGE,WA,16,37945,11.13,0,,2025-04,0
LOAN_011591,BORR_001870,13372,60,debt_consolidation,708,79356,17.61,18.09,5.435855868726333,MORTGAGE,RI,12,58544,7.95,0,,2025-11,0
LOAN_011592,BORR_008174,19477,36,credit_card,580,86025,27.07,14.48,4.746736442980555,MORTGAGE,WA,13,55493,42.95,0,,2024-02,0
LOAN_011593,BORR_017529,27238,60,credit_card,831,44461,6.25,26.53,2.467970737031571,RENT,MA,8,26066,31.5,0,,2025-06,0
LOAN_011594,BORR_000907,12822,60,debt_consolidation,618,29929,23.44,20.33,3.978179701024121,RENT,NH,9,15378,15.86,0,111.20448546247441,2024-06,0
LOAN_011595,BORR_008292,11711,36,credit_card,784,55302,11.93,19.43,1.008527660784976,MORTGAGE,UT,9,38424,28.66,0,,2024-02,0
LOAN_011596,BORR_015535,17699,36,small_business,727,27571,13.91,32.65,0.7054519156130366,RENT,WI,9,18338,57.23,0,,2024-02,0
LOAN_011597,BORR_003993,4767,36,home_improvement,768,75871,13.0,24.01,,RENT,DE,11,44361,14.28,0,,2023-10,0
LOAN_011601,BORR_015540,14401,60,debt_consolidation,773,111896,10.68,21.04,11.304471729503039,OWN,AK,11,49841,34.64,0,102.94807297965083,2023-02,0
LOAN_011603,BORR_016896,24442,36,debt_consolidation,705,75283,16.44,30.83,4.507092748598376,MORTGAGE,NE,17,42326,39.89,0,99.38743991771891,2023-09,0
LOAN_011604,BORR_008009,5011,60,moving,750,29884,12.38,27.79,3.364524660261247,RENT,CO,9,17447,15.26,0,,2024-02,0
LOAN_011607,BORR_001949,6164,36,debt_consolidation,622,58616,27.54,15.55,0.6987237099079945,OWN,MT,7,37416,49.44,0,,2023-03,0
LOAN_011608,BORR_017931,4983,60,major_purchase,669,30446,20.44,16.07,0.7282259910604699,OWN,NJ,11,20223,19.82,0,85.77773559953292,2025-11,0
LOAN_011609,BORR_010944,9237,36,debt_consolidation,666,73666,21.58,12.05,6.259704217675296,OWN,OK,7,37890,36.84,0,59.5903783929297,2025-09,0
LOAN_011610,BORR_000072,4710,36,major_purchase,733,160000,14.61,16.47,,OWN,TN,11,96404,16.2,1,34.73093644328754,2023-03,0
LOAN_011612,BORR_016898,19066,36,moving,699,36476,18.19,29.51,0.9675015274606524,MORTGAGE,HI,15,17523,43.83,0,14.597927499443312,2023-04,0
LOAN_011613,BORR_011444,10477,60,credit_card,659,48419,22.69,22.19,10.761882857775149,MORTGAGE,WI,9,26549,38.96,0,,2024-12,0
LOAN_011614,BORR_001513,28250,60,home_improvement,702,78610,18.76,34.82,1.5655119537220195,MORTGAGE,ME,10,53603,45.39,0,10.09897524208619,2024-12,0
LOAN_011615,BORR_009007,10055,36,major_purchase,735,39115,15.92,16.91,1.2212564742417018,MORTGAGE,NY,14,16747,42.76,0,101.76592126416516,2023-12,0
LOAN_011616,BORR_011526,17615,36,car,598,59344,24.91,11.37,12.798910429663975,RENT,AK,11,42799,8.77,0,,2024-03,1
LOAN_011617,BORR_011003,10252,36,medical,662,44705,21.38,23.58,7.318847157694836,MORTGAGE,WV,8,33203,6.89,0,63.832913148523815,2025-11,0
LOAN_011618,BORR_005964,11991,36,car,725,33691,16.27,17.17,15.39757186958321,OWN,AK,7,17888,15.82,0,85.5426615636643,2025-01,0
LOAN_011620,BORR_005482,17642,60,small_business,723,27352,17.68,35.75,8.695418287170453,MORTGAGE,UT,6,16103,18.62,0,14.475201574098305,2023-12,0
LOAN_011621,BORR_015742,19191,60,debt_consolidation,661,37195,21.45,21.14,2.7644117464921143,MORTGAGE,VT,11,19512,24.32,0,,2024-03,0
LOAN_011623,BORR_000766,13459,60,home_improvement,704,26414,17.6,31.72,6.181606961526439,MORTGAGE,MS,6,14079,5.87,3,66.66715869910055,2023-02,1
LOAN_011624,BORR_011600,17569,60,debt_consolidation,728,70675,15.77,22.12,1.2390779422688432,MORTGAGE,AZ,12,36747,31.2,0,,2025-11,0
LOAN_011625,BORR_001782,7995,60,small_business,706,21708,16.4,31.3,,MORTGAGE,MA,10,13595,9.84,0,26.23766910210659,2024-08,0
LOAN_011626,BORR_015665,18841,60,major_purchase,679,55497,19.82,24.98,1.1965487710439664,MORTGAGE,NH,8,36606,11.08,0,,2025-02,0
LOAN_011628,BORR_016903,3529,36,home_improvement,651,86855,21.04,4.39,,MORTGAGE,NC,9,60726,24.22,0,,2023-08,0
